fundingTime,symbol,fundingRate,markPrice
2022-12-07 08:00:00.000,BTCUSDT,6.58e-06,
2022-12-07 16:00:00.000,BTCUSDT,-1.492e-05,
2022-12-08 00:00:00.006,BTCUSDT,1.183e-05,
2022-12-08 08:00:00.000,BTCUSDT,2.152e-05,
2022-12-08 16:00:00.014,BTCUSDT,1.67e-06,
2022-12-09 00:00:00.017,BTCUSDT,1.178e-05,
2022-12-09 08:00:00.005,BTCUSDT,4.007e-05,
2022-12-09 16:00:00.000,BTCUSDT,3.198e-05,
2022-12-10 00:00:00.009,BTCUSDT,-1.669e-05,
2022-12-10 08:00:00.010,BTCUSDT,-6.87e-06,
2022-12-10 16:00:00.001,BTCUSDT,1.711e-05,
2022-12-11 00:00:00.011,BTCUSDT,9.29e-06,
2022-12-11 08:00:00.007,BTCUSDT,8.73e-06,
2022-12-11 16:00:00.011,BTCUSDT,6.92e-06,
2022-12-12 00:00:00.000,BTCUSDT,2.406e-05,
2022-12-12 08:00:00.004,BTCUSDT,2.638e-05,
2022-12-12 16:00:00.000,BTCUSDT,-1.67e-05,
2022-12-13 00:00:00.000,BTCUSDT,3.003e-05,
2022-12-13 08:00:00.018,BTCUSDT,1.971e-05,
2022-12-13 16:00:00.011,BTCUSDT,0.0001,
2022-12-14 00:00:00.010,BTCUSDT,0.0001,
2022-12-14 08:00:00.015,BTCUSDT,0.0001,
2022-12-14 16:00:00.004,BTCUSDT,0.0001,
2022-12-15 00:00:00.000,BTCUSDT,0.0001,
2022-12-15 08:00:00.023,BTCUSDT,0.0001,
2022-12-15 16:00:00.010,BTCUSDT,5.18e-05,
2022-12-16 00:00:00.016,BTCUSDT,4.842e-05,
2022-12-16 08:00:00.011,BTCUSDT,5.706e-05,
2022-12-16 16:00:00.001,BTCUSDT,-1.987e-05,
2022-12-17 00:00:00.001,BTCUSDT,2.013e-05,
2022-12-17 08:00:00.011,BTCUSDT,7.81e-05,
2022-12-17 16:00:00.011,BTCUSDT,9.707e-05,
2022-12-18 00:00:00.008,BTCUSDT,6.274e-05,
2022-12-18 08:00:00.001,BTCUSDT,6.828e-05,
2022-12-18 16:00:00.012,BTCUSDT,-6.47e-06,
2022-12-19 00:00:00.000,BTCUSDT,6.468e-05,
2022-12-19 08:00:00.000,BTCUSDT,3.493e-05,
2022-12-19 16:00:00.000,BTCUSDT,4.496e-05,
2022-12-20 00:00:00.005,BTCUSDT,5.611e-05,
2022-12-20 08:00:00.016,BTCUSDT,-1.2e-07,
2022-12-20 16:00:00.000,BTCUSDT,3.401e-05,
2022-12-21 00:00:00.007,BTCUSDT,3.778e-05,
2022-12-21 08:00:00.012,BTCUSDT,7.742e-05,
2022-12-21 16:00:00.017,BTCUSDT,7.582e-05,
2022-12-22 00:00:00.004,BTCUSDT,2.918e-05,
2022-12-22 08:00:00.000,BTCUSDT,8.167e-05,
2022-12-22 16:00:00.001,BTCUSDT,7.198e-05,
2022-12-23 00:00:00.018,BTCUSDT,0.0001,
2022-12-23 08:00:00.000,BTCUSDT,0.0001,
2022-12-23 16:00:00.000,BTCUSDT,8.903e-05,
2022-12-24 00:00:00.001,BTCUSDT,0.0001,
2022-12-24 08:00:00.007,BTCUSDT,4.748e-05,
2022-12-24 16:00:00.008,BTCUSDT,6.222e-05,
2022-12-25 00:00:00.000,BTCUSDT,5.21e-06,
2022-12-25 08:00:00.013,BTCUSDT,1.855e-05,
2022-12-25 16:00:00.000,BTCUSDT,3.06e-05,
2022-12-26 00:00:00.001,BTCUSDT,3.319e-05,
2022-12-26 08:00:00.000,BTCUSDT,-5.064e-05,
2022-12-26 16:00:00.005,BTCUSDT,2.871e-05,
2022-12-27 00:00:00.005,BTCUSDT,8.655e-05,
2022-12-27 08:00:00.010,BTCUSDT,1.102e-05,
2022-12-27 16:00:00.006,BTCUSDT,1.951e-05,
2022-12-28 00:00:00.010,BTCUSDT,4.252e-05,
2022-12-28 08:00:00.010,BTCUSDT,9.764e-05,
2022-12-28 16:00:00.010,BTCUSDT,2.111e-05,
2022-12-29 00:00:00.011,BTCUSDT,9.985e-05,
2022-12-29 08:00:00.000,BTCUSDT,8.532e-05,
2022-12-29 16:00:00.008,BTCUSDT,0.0001,
2022-12-30 00:00:00.000,BTCUSDT,0.0001,
2022-12-30 08:00:00.000,BTCUSDT,7.132e-05,
2022-12-30 16:00:00.000,BTCUSDT,0.0001,
2022-12-31 00:00:00.014,BTCUSDT,0.0001,
2022-12-31 08:00:00.000,BTCUSDT,0.0001,
2022-12-31 16:00:00.000,BTCUSDT,0.0001,
2023-01-01 00:00:00.000,BTCUSDT,0.0001,
2023-01-01 08:00:00.008,BTCUSDT,0.0001,
2023-01-01 16:00:00.000,BTCUSDT,6.91e-06,
2023-01-02 00:00:00.000,BTCUSDT,-1.488e-05,
2023-01-02 08:00:00.008,BTCUSDT,-4.356e-05,
2023-01-02 16:00:00.015,BTCUSDT,2.67e-05,
2023-01-03 00:00:00.003,BTCUSDT,0.0001,
2023-01-03 08:00:00.018,BTCUSDT,8.977e-05,
2023-01-03 16:00:00.000,BTCUSDT,3.322e-05,
2023-01-04 00:00:00.000,BTCUSDT,6.489e-05,
2023-01-04 08:00:00.016,BTCUSDT,3.388e-05,
2023-01-04 16:00:00.011,BTCUSDT,4.931e-05,
2023-01-05 00:00:00.009,BTCUSDT,5.417e-05,
2023-01-05 08:00:00.011,BTCUSDT,4.436e-05,
2023-01-05 16:00:00.000,BTCUSDT,7.264e-05,
2023-01-06 00:00:00.005,BTCUSDT,5.587e-05,
2023-01-06 08:00:00.001,BTCUSDT,6.591e-05,
2023-01-06 16:00:00.000,BTCUSDT,8.658e-05,
2023-01-07 00:00:00.006,BTCUSDT,2.508e-05,
2023-01-07 08:00:00.017,BTCUSDT,6.71e-06,
2023-01-07 16:00:00.000,BTCUSDT,0.0001,
2023-01-08 00:00:00.015,BTCUSDT,5.657e-05,
2023-01-08 08:00:00.000,BTCUSDT,0.0001,
2023-01-08 16:00:00.010,BTCUSDT,7.452e-05,
2023-01-09 00:00:00.003,BTCUSDT,5.796e-05,
2023-01-09 08:00:00.000,BTCUSDT,-6.66e-06,
2023-01-09 16:00:00.006,BTCUSDT,9.05e-06,
2023-01-10 00:00:00.003,BTCUSDT,2.417e-05,
2023-01-10 08:00:00.021,BTCUSDT,9.685e-05,
2023-01-10 16:00:00.000,BTCUSDT,3.129e-05,
2023-01-11 00:00:00.011,BTCUSDT,2.761e-05,
2023-01-11 08:00:00.006,BTCUSDT,2.477e-05,
2023-01-11 16:00:00.004,BTCUSDT,-2.11e-06,
2023-01-12 00:00:00.000,BTCUSDT,7.549e-05,
2023-01-12 08:00:00.000,BTCUSDT,0.0001,
2023-01-12 16:00:00.000,BTCUSDT,0.0001,
2023-01-13 00:00:00.004,BTCUSDT,0.0001,
2023-01-13 08:00:00.000,BTCUSDT,0.0001,
2023-01-13 16:00:00.018,BTCUSDT,7.16e-05,
2023-01-14 00:00:00.000,BTCUSDT,8.746e-05,
2023-01-14 08:00:00.001,BTCUSDT,0.00045847,
2023-01-14 16:00:00.000,BTCUSDT,0.0001,
2023-01-15 00:00:00.010,BTCUSDT,0.00013712,
2023-01-15 08:00:00.002,BTCUSDT,0.00012434,
2023-01-15 16:00:00.000,BTCUSDT,0.00019892,
2023-01-16 00:00:00.010,BTCUSDT,0.0001,
2023-01-16 08:00:00.007,BTCUSDT,0.0001,
2023-01-16 16:00:00.000,BTCUSDT,0.0001,
2023-01-17 00:00:00.004,BTCUSDT,0.0001,
2023-01-17 08:00:00.005,BTCUSDT,0.0001,
2023-01-17 16:00:00.001,BTCUSDT,0.0001,
2023-01-18 00:00:00.008,BTCUSDT,0.0001,
2023-01-18 08:00:00.009,BTCUSDT,0.0001,
2023-01-18 16:00:00.017,BTCUSDT,0.0001,
2023-01-19 00:00:00.000,BTCUSDT,0.0001,
2023-01-19 08:00:00.015,BTCUSDT,0.0001,
2023-01-19 16:00:00.012,BTCUSDT,0.0001,
2023-01-20 00:00:00.000,BTCUSDT,0.0001,
2023-01-20 08:00:00.000,BTCUSDT,0.0001,
2023-01-20 16:00:00.000,BTCUSDT,0.0001,
2023-01-21 00:00:00.013,BTCUSDT,0.0001,
2023-01-21 08:00:00.001,BTCUSDT,0.0001,
2023-01-21 16:00:00.016,BTCUSDT,0.0001,
2023-01-22 00:00:00.000,BTCUSDT,0.0001,
2023-01-22 08:00:00.000,BTCUSDT,0.0001,
2023-01-22 16:00:00.023,BTCUSDT,0.0001,
2023-01-23 00:00:00.014,BTCUSDT,0.0001,
2023-01-23 08:00:00.014,BTCUSDT,0.0001,
2023-01-23 16:00:00.016,BTCUSDT,0.0001,
2023-01-24 00:00:00.008,BTCUSDT,0.0001,
2023-01-24 08:00:00.008,BTCUSDT,0.0001,
2023-01-24 16:00:00.000,BTCUSDT,0.0001,
2023-01-25 00:00:00.012,BTCUSDT,0.0001,
2023-01-25 08:00:00.000,BTCUSDT,0.0001,
2023-01-25 16:00:00.010,BTCUSDT,0.0001,
2023-01-26 00:00:00.010,BTCUSDT,0.0001,
2023-01-26 08:00:00.003,BTCUSDT,0.0001,
2023-01-26 16:00:00.020,BTCUSDT,0.0001,
2023-01-27 00:00:00.008,BTCUSDT,0.0001,
2023-01-27 08:00:00.000,BTCUSDT,9.541e-05,
2023-01-27 16:00:00.000,BTCUSDT,0.0001,
2023-01-28 00:00:00.009,BTCUSDT,0.0001,
2023-01-28 08:00:00.018,BTCUSDT,0.0001,
2023-01-28 16:00:00.005,BTCUSDT,0.0001,
2023-01-29 00:00:00.011,BTCUSDT,0.0001,
2023-01-29 08:00:00.000,BTCUSDT,0.0001,
2023-01-29 16:00:00.008,BTCUSDT,0.0001,
2023-01-30 00:00:00.001,BTCUSDT,0.0001,
2023-01-30 08:00:00.000,BTCUSDT,0.0001,
2023-01-30 16:00:00.000,BTCUSDT,0.0001,
2023-01-31 00:00:00.005,BTCUSDT,0.0001,
2023-01-31 08:00:00.000,BTCUSDT,0.0001,
2023-01-31 16:00:00.007,BTCUSDT,0.0001,
2023-02-01 00:00:00.013,BTCUSDT,0.0001,
2023-02-01 08:00:00.000,BTCUSDT,0.0001,
2023-02-01 16:00:00.012,BTCUSDT,0.0001,
2023-02-02 00:00:00.004,BTCUSDT,0.0001,
2023-02-02 08:00:00.023,BTCUSDT,0.0001,
2023-02-02 16:00:00.003,BTCUSDT,0.0001,
2023-02-03 00:00:00.010,BTCUSDT,0.0001,
2023-02-03 08:00:00.000,BTCUSDT,0.0001,
2023-02-03 16:00:00.000,BTCUSDT,0.0001,
2023-02-04 00:00:00.010,BTCUSDT,0.0001,
2023-02-04 08:00:00.000,BTCUSDT,0.0001,
2023-02-04 16:00:00.000,BTCUSDT,0.0001,
2023-02-05 00:00:00.016,BTCUSDT,0.0001,
2023-02-05 08:00:00.009,BTCUSDT,0.0001,
2023-02-05 16:00:00.018,BTCUSDT,0.0001,
2023-02-06 00:00:00.001,BTCUSDT,0.0001,
2023-02-06 08:00:00.000,BTCUSDT,0.0001,
2023-02-06 16:00:00.012,BTCUSDT,0.0001,
2023-02-07 00:00:00.004,BTCUSDT,0.0001,
2023-02-07 08:00:00.011,BTCUSDT,0.0001,
2023-02-07 16:00:00.018,BTCUSDT,0.0001,
2023-02-08 00:00:00.009,BTCUSDT,0.0001,
2023-02-08 08:00:00.010,BTCUSDT,0.0001,
2023-02-08 16:00:00.000,BTCUSDT,0.0001,
2023-02-09 00:00:00.014,BTCUSDT,0.0001,
2023-02-09 08:00:00.006,BTCUSDT,0.0001,
2023-02-09 16:00:00.001,BTCUSDT,0.0001,
2023-02-10 00:00:00.012,BTCUSDT,0.0001,
2023-02-10 08:00:00.005,BTCUSDT,0.0001,
2023-02-10 16:00:00.020,BTCUSDT,0.0001,
2023-02-11 00:00:00.007,BTCUSDT,7.684e-05,
2023-02-11 08:00:00.002,BTCUSDT,5.572e-05,
2023-02-11 16:00:00.021,BTCUSDT,5.241e-05,
2023-02-12 00:00:00.004,BTCUSDT,5.343e-05,
2023-02-12 08:00:00.000,BTCUSDT,0.0001,
2023-02-12 16:00:00.002,BTCUSDT,2.27e-05,
2023-02-13 00:00:00.006,BTCUSDT,2.074e-05,
2023-02-13 08:00:00.008,BTCUSDT,6.323e-05,
2023-02-13 16:00:00.002,BTCUSDT,0.0001,
2023-02-14 00:00:00.013,BTCUSDT,0.0001,
2023-02-14 08:00:00.014,BTCUSDT,0.0001,
2023-02-14 16:00:00.016,BTCUSDT,8.887e-05,
2023-02-15 00:00:00.011,BTCUSDT,2.377e-05,
2023-02-15 08:00:00.000,BTCUSDT,2.63e-05,
2023-02-15 16:00:00.005,BTCUSDT,9.071e-05,
2023-02-16 00:00:00.019,BTCUSDT,0.0001,
2023-02-16 08:00:00.000,BTCUSDT,0.0001,
2023-02-16 16:00:00.001,BTCUSDT,0.00023171,
2023-02-17 00:00:00.003,BTCUSDT,0.0001,
2023-02-17 08:00:00.016,BTCUSDT,0.0001,
2023-02-17 16:00:00.000,BTCUSDT,0.0001,
2023-02-18 00:00:00.011,BTCUSDT,0.0001,
2023-02-18 08:00:00.000,BTCUSDT,0.0001,
2023-02-18 16:00:00.007,BTCUSDT,0.0001,
2023-02-19 00:00:00.019,BTCUSDT,0.0001,
2023-02-19 08:00:00.005,BTCUSDT,0.0001,
2023-02-19 16:00:00.003,BTCUSDT,0.0001,
2023-02-20 00:00:00.006,BTCUSDT,0.0001,
2023-02-20 08:00:00.008,BTCUSDT,0.0001,
2023-02-20 16:00:00.006,BTCUSDT,0.0001,
2023-02-21 00:00:00.001,BTCUSDT,0.0001,
2023-02-21 08:00:00.004,BTCUSDT,0.0001,
2023-02-21 16:00:00.011,BTCUSDT,0.0001,
2023-02-22 00:00:00.009,BTCUSDT,0.0001,
2023-02-22 08:00:00.010,BTCUSDT,0.0001,
2023-02-22 16:00:00.000,BTCUSDT,0.0001,
2023-02-23 00:00:00.006,BTCUSDT,0.0001,
2023-02-23 08:00:00.005,BTCUSDT,3.506e-05,
2023-02-23 16:00:00.002,BTCUSDT,3.631e-05,
2023-02-24 00:00:00.015,BTCUSDT,4.978e-05,
2023-02-24 08:00:00.011,BTCUSDT,4.949e-05,
2023-02-24 16:00:00.014,BTCUSDT,5.44e-05,
2023-02-25 00:00:00.015,BTCUSDT,1.183e-05,
2023-02-25 08:00:00.015,BTCUSDT,6.1e-06,
2023-02-25 16:00:00.015,BTCUSDT,-4.8e-07,
2023-02-26 00:00:00.007,BTCUSDT,7.372e-05,
2023-02-26 08:00:00.012,BTCUSDT,2.76e-05,
2023-02-26 16:00:00.000,BTCUSDT,6.581e-05,
2023-02-27 00:00:00.011,BTCUSDT,8.144e-05,
2023-02-27 08:00:00.003,BTCUSDT,1.196e-05,
2023-02-27 16:00:00.000,BTCUSDT,6.826e-05,
2023-02-28 00:00:00.011,BTCUSDT,3.414e-05,
2023-02-28 08:00:00.018,BTCUSDT,1.985e-05,
2023-02-28 16:00:00.005,BTCUSDT,5.95e-05,
2023-03-01 00:00:00.016,BTCUSDT,1.85e-06,
2023-03-01 08:00:00.000,BTCUSDT,0.0001,
2023-03-01 16:00:00.008,BTCUSDT,0.0001,
2023-03-02 00:00:00.009,BTCUSDT,8.612e-05,
2023-03-02 08:00:00.013,BTCUSDT,8.703e-05,
2023-03-02 16:00:00.000,BTCUSDT,8.395e-05,
2023-03-03 00:00:00.000,BTCUSDT,0.0001,
2023-03-03 08:00:00.013,BTCUSDT,-4.203e-05,
2023-03-03 16:00:00.000,BTCUSDT,-2.26e-06,
2023-03-04 00:00:00.001,BTCUSDT,5.3e-06,
2023-03-04 08:00:00.008,BTCUSDT,3.812e-05,
2023-03-04 16:00:00.012,BTCUSDT,2.104e-05,
2023-03-05 00:00:00.000,BTCUSDT,1.874e-05,
2023-03-05 08:00:00.000,BTCUSDT,5.44e-06,
2023-03-05 16:00:00.015,BTCUSDT,3.706e-05,
2023-03-06 00:00:00.007,BTCUSDT,4.054e-05,
2023-03-06 08:00:00.017,BTCUSDT,5.46e-05,
2023-03-06 16:00:00.000,BTCUSDT,5.414e-05,
2023-03-07 00:00:00.009,BTCUSDT,1.173e-05,
2023-03-07 08:00:00.016,BTCUSDT,4.375e-05,
2023-03-07 16:00:00.017,BTCUSDT,2.631e-05,
2023-03-08 00:00:00.000,BTCUSDT,2.917e-05,
2023-03-08 08:00:00.014,BTCUSDT,3.816e-05,
2023-03-08 16:00:00.021,BTCUSDT,0.0001,
2023-03-09 00:00:00.010,BTCUSDT,0.0001,
2023-03-09 08:00:00.013,BTCUSDT,0.0001,
2023-03-09 16:00:00.002,BTCUSDT,0.0001,
2023-03-10 00:00:00.000,BTCUSDT,-8.895e-05,
2023-03-10 08:00:00.000,BTCUSDT,5.26e-06,
2023-03-10 16:00:00.005,BTCUSDT,-1.647e-05,
2023-03-11 00:00:00.011,BTCUSDT,2.364e-05,
2023-03-11 08:00:00.003,BTCUSDT,-2.296e-05,
2023-03-11 16:00:00.011,BTCUSDT,-2.341e-05,
2023-03-12 00:00:00.001,BTCUSDT,3.76e-06,
2023-03-12 08:00:00.000,BTCUSDT,9.088e-05,
2023-03-12 16:00:00.005,BTCUSDT,-4.068e-05,
2023-03-13 00:00:00.010,BTCUSDT,0.0001,
2023-03-13 08:00:00.018,BTCUSDT,6.011e-05,
2023-03-13 16:00:00.003,BTCUSDT,0.0001,
2023-03-14 00:00:00.010,BTCUSDT,0.00015042,
2023-03-14 08:00:00.009,BTCUSDT,0.0001,
2023-03-14 16:00:00.010,BTCUSDT,0.00029811,
2023-03-15 00:00:00.011,BTCUSDT,0.0001,
2023-03-15 08:00:00.000,BTCUSDT,0.00024127,
2023-03-15 16:00:00.012,BTCUSDT,0.00022126,
2023-03-16 00:00:00.004,BTCUSDT,0.0001,
2023-03-16 08:00:00.018,BTCUSDT,0.0001,
2023-03-16 16:00:00.005,BTCUSDT,0.0001,
2023-03-17 00:00:00.017,BTCUSDT,3.311e-05,
2023-03-17 08:00:00.010,BTCUSDT,0.0001,
2023-03-17 16:00:00.003,BTCUSDT,0.0001,
2023-03-18 00:00:00.012,BTCUSDT,0.0001,
2023-03-18 08:00:00.000,BTCUSDT,0.0001,
2023-03-18 16:00:00.016,BTCUSDT,0.0001,
2023-03-19 00:00:00.013,BTCUSDT,0.0001,
2023-03-19 08:00:00.024,BTCUSDT,0.0001,
2023-03-19 16:00:00.000,BTCUSDT,0.0001,
2023-03-20 00:00:00.005,BTCUSDT,0.0001,
2023-03-20 08:00:00.012,BTCUSDT,9.081e-05,
2023-03-20 16:00:00.015,BTCUSDT,0.0001,
2023-03-21 00:00:00.006,BTCUSDT,8.118e-05,
2023-03-21 08:00:00.004,BTCUSDT,1.254e-05,
2023-03-21 16:00:00.003,BTCUSDT,2.92e-06,
2023-03-22 00:00:00.000,BTCUSDT,2.68e-06,
2023-03-22 08:00:00.003,BTCUSDT,6e-08,
2023-03-22 16:00:00.000,BTCUSDT,5.334e-05,
2023-03-23 00:00:00.016,BTCUSDT,2.48e-06,
2023-03-23 08:00:00.001,BTCUSDT,-1.09e-05,
2023-03-23 16:00:00.013,BTCUSDT,0.0001,
2023-03-24 00:00:00.013,BTCUSDT,0.0001,
2023-03-24 08:00:00.012,BTCUSDT,0.0001,
2023-03-24 16:00:00.027,BTCUSDT,0.0001,
2023-03-25 00:00:00.015,BTCUSDT,-3.1e-06,
2023-03-25 08:00:00.011,BTCUSDT,4.25e-06,
2023-03-25 16:00:00.011,BTCUSDT,2.92e-06,
2023-03-26 00:00:00.000,BTCUSDT,6.1e-07,
2023-03-26 08:00:00.015,BTCUSDT,-3.326e-05,
2023-03-26 16:00:00.000,BTCUSDT,3.634e-05,
2023-03-27 00:00:00.019,BTCUSDT,2.905e-05,
2023-03-27 08:00:00.009,BTCUSDT,2.409e-05,
2023-03-27 16:00:00.000,BTCUSDT,-3.96e-06,
2023-03-28 00:00:00.007,BTCUSDT,-1.428e-05,
2023-03-28 08:00:00.000,BTCUSDT,1.123e-05,
2023-03-28 16:00:00.013,BTCUSDT,7.531e-05,
2023-03-29 00:00:00.010,BTCUSDT,6.075e-05,
2023-03-29 08:00:00.006,BTCUSDT,7.098e-05,
2023-03-29 16:00:00.014,BTCUSDT,0.0001,
2023-03-30 00:00:00.000,BTCUSDT,6.987e-05,
2023-03-30 08:00:00.000,BTCUSDT,5.638e-05,
2023-03-30 16:00:00.006,BTCUSDT,1.123e-05,
2023-03-31 00:00:00.003,BTCUSDT,-2.712e-05,
2023-03-31 08:00:00.006,BTCUSDT,6.358e-05,
2023-03-31 16:00:00.011,BTCUSDT,0.0001,
2023-04-01 00:00:00.000,BTCUSDT,0.0001,
2023-04-01 08:00:00.000,BTCUSDT,0.0001,
2023-04-01 16:00:00.018,BTCUSDT,8.84e-05,
2023-04-02 00:00:00.013,BTCUSDT,4.527e-05,
2023-04-02 08:00:00.014,BTCUSDT,6.893e-05,
2023-04-02 16:00:00.001,BTCUSDT,4.514e-05,
2023-04-03 00:00:00.000,BTCUSDT,1.759e-05,
2023-04-03 08:00:00.013,BTCUSDT,-1.24e-05,
2023-04-03 16:00:00.011,BTCUSDT,5.688e-05,
2023-04-04 00:00:00.002,BTCUSDT,-6.009e-05,
2023-04-04 08:00:00.017,BTCUSDT,-1.357e-05,
2023-04-04 16:00:00.008,BTCUSDT,-1.276e-05,
2023-04-05 00:00:00.000,BTCUSDT,2.76e-05,
2023-04-05 08:00:00.016,BTCUSDT,8.517e-05,
2023-04-05 16:00:00.004,BTCUSDT,5.265e-05,
2023-04-06 00:00:00.000,BTCUSDT,1.442e-05,
2023-04-06 08:00:00.011,BTCUSDT,3.598e-05,
2023-04-06 16:00:00.000,BTCUSDT,-2.975e-05,
2023-04-07 00:00:00.006,BTCUSDT,1.004e-05,
2023-04-07 08:00:00.005,BTCUSDT,-1.473e-05,
2023-04-07 16:00:00.000,BTCUSDT,1.055e-05,
2023-04-08 00:00:00.000,BTCUSDT,2.68e-06,
2023-04-08 08:00:00.014,BTCUSDT,4.66e-06,
2023-04-08 16:00:00.018,BTCUSDT,3.192e-05,
2023-04-09 00:00:00.013,BTCUSDT,9.5e-06,
2023-04-09 08:00:00.024,BTCUSDT,-9.04e-06,
2023-04-09 16:00:00.010,BTCUSDT,-8.53e-06,
2023-04-10 00:00:00.000,BTCUSDT,0.0001,
2023-04-10 08:00:00.010,BTCUSDT,0.0001,
2023-04-10 16:00:00.006,BTCUSDT,6.167e-05,
2023-04-11 00:00:00.008,BTCUSDT,0.0001,
2023-04-11 08:00:00.007,BTCUSDT,0.0001,
2023-04-11 16:00:00.016,BTCUSDT,0.0001,
2023-04-12 00:00:00.006,BTCUSDT,9.582e-05,
2023-04-12 08:00:00.008,BTCUSDT,8.195e-05,
2023-04-12 16:00:00.014,BTCUSDT,1.747e-05,
2023-04-13 00:00:00.027,BTCUSDT,6.665e-05,
2023-04-13 08:00:00.010,BTCUSDT,4.427e-05,
2023-04-13 16:00:00.000,BTCUSDT,0.0001,
2023-04-14 00:00:00.001,BTCUSDT,-1.13e-06,
2023-04-14 08:00:00.008,BTCUSDT,0.0001,
2023-04-14 16:00:00.007,BTCUSDT,3.42e-05,
2023-04-15 00:00:00.007,BTCUSDT,-4.975e-05,
2023-04-15 08:00:00.007,BTCUSDT,8.455e-05,
2023-04-15 16:00:00.011,BTCUSDT,0.0001,
2023-04-16 00:00:00.014,BTCUSDT,7.144e-05,
2023-04-16 08:00:00.007,BTCUSDT,0.0001,
2023-04-16 16:00:00.002,BTCUSDT,0.0001,
2023-04-17 00:00:00.017,BTCUSDT,0.0001,
2023-04-17 08:00:00.006,BTCUSDT,7.376e-05,
2023-04-17 16:00:00.000,BTCUSDT,0.0001,
2023-04-18 00:00:00.013,BTCUSDT,4.683e-05,
2023-04-18 08:00:00.017,BTCUSDT,-5.1e-06,
2023-04-18 16:00:00.000,BTCUSDT,6.772e-05,
2023-04-19 00:00:00.022,BTCUSDT,0.0001,
2023-04-19 08:00:00.014,BTCUSDT,6.231e-05,
2023-04-19 16:00:00.000,BTCUSDT,-8.1e-07,
2023-04-20 00:00:00.010,BTCUSDT,8.579e-05,
2023-04-20 08:00:00.012,BTCUSDT,3.668e-05,
2023-04-20 16:00:00.012,BTCUSDT,5.898e-05,
2023-04-21 00:00:00.009,BTCUSDT,6.297e-05,
2023-04-21 08:00:00.009,BTCUSDT,0.0001,
2023-04-21 16:00:00.003,BTCUSDT,0.0001,
2023-04-22 00:00:00.000,BTCUSDT,0.0001,
2023-04-22 08:00:00.000,BTCUSDT,6.858e-05,
2023-04-22 16:00:00.016,BTCUSDT,2.09e-05,
2023-04-23 00:00:00.009,BTCUSDT,3.768e-05,
2023-04-23 08:00:00.020,BTCUSDT,1.376e-05,
2023-04-23 16:00:00.007,BTCUSDT,2.369e-05,
2023-04-24 00:00:00.000,BTCUSDT,4.679e-05,
2023-04-24 08:00:00.008,BTCUSDT,3.694e-05,
2023-04-24 16:00:00.006,BTCUSDT,2.63e-05,
2023-04-25 00:00:00.014,BTCUSDT,5.066e-05,
2023-04-25 08:00:00.009,BTCUSDT,6.606e-05,
2023-04-25 16:00:00.015,BTCUSDT,8.541e-05,
2023-04-26 00:00:00.015,BTCUSDT,4.346e-05,
2023-04-26 08:00:00.013,BTCUSDT,1.686e-05,
2023-04-26 16:00:00.001,BTCUSDT,0.0001,
2023-04-27 00:00:00.014,BTCUSDT,2.518e-05,
2023-04-27 08:00:00.008,BTCUSDT,5.769e-05,
2023-04-27 16:00:00.005,BTCUSDT,3.265e-05,
2023-04-28 00:00:00.011,BTCUSDT,0.0001,
2023-04-28 08:00:00.007,BTCUSDT,0.0001,
2023-04-28 16:00:00.006,BTCUSDT,4.476e-05,
2023-04-29 00:00:00.004,BTCUSDT,3.7e-07,
2023-04-29 08:00:00.016,BTCUSDT,6.751e-05,
2023-04-29 16:00:00.001,BTCUSDT,7.826e-05,
2023-04-30 00:00:00.008,BTCUSDT,3.132e-05,
2023-04-30 08:00:00.000,BTCUSDT,3.501e-05,
2023-04-30 16:00:00.010,BTCUSDT,6.078e-05,
2023-05-01 00:00:00.004,BTCUSDT,2.435e-05,
2023-05-01 08:00:00.008,BTCUSDT,-6.37e-05,
2023-05-01 16:00:00.014,BTCUSDT,5.66e-06,
2023-05-02 00:00:00.015,BTCUSDT,9.68e-06,
2023-05-02 08:00:00.018,BTCUSDT,6.135e-05,
2023-05-02 16:00:00.000,BTCUSDT,1.204e-05,
2023-05-03 00:00:00.009,BTCUSDT,8.568e-05,
2023-05-03 08:00:00.003,BTCUSDT,5.435e-05,
2023-05-03 16:00:00.011,BTCUSDT,5.701e-05,
2023-05-04 00:00:00.000,BTCUSDT,0.0001,
2023-05-04 08:00:00.000,BTCUSDT,9.992e-05,
2023-05-04 16:00:00.011,BTCUSDT,4.314e-05,
2023-05-05 00:00:00.002,BTCUSDT,3.731e-05,
2023-05-05 08:00:00.000,BTCUSDT,9.909e-05,
2023-05-05 16:00:00.000,BTCUSDT,8.548e-05,
2023-05-06 00:00:00.009,BTCUSDT,0.0001,
2023-05-06 08:00:00.000,BTCUSDT,0.0001,
2023-05-06 16:00:00.000,BTCUSDT,0.0001,
2023-05-07 00:00:00.000,BTCUSDT,4.321e-05,
2023-05-07 08:00:00.000,BTCUSDT,4.047e-05,
2023-05-07 16:00:00.006,BTCUSDT,6.046e-05,
2023-05-08 00:00:00.000,BTCUSDT,7.2e-06,
2023-05-08 08:00:00.007,BTCUSDT,4.07e-06,
2023-05-08 16:00:00.015,BTCUSDT,3.902e-05,
2023-05-09 00:00:00.015,BTCUSDT,5.11e-05,
2023-05-09 08:00:00.000,BTCUSDT,6.841e-05,
2023-05-09 16:00:00.000,BTCUSDT,3.78e-06,
