timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2020-01-20,8705.98,8820.0,8247.0,8611.21,850097.409,1580083199999,7243371333.21604,1679263,420843.437,3586177040.94290,0
2020-01-27,8611.21,9599.0,8565.0,9338.2,1180388.341,1580687999999,10897457181.97727,2329074,589144.758,5438694592.08477,0
2020-02-03,9340.49,10184.34,9105.0,10167.38,1122176.4,1581292799999,10809755525.88637,2103415,563386.569,5428270075.84094,0
2020-02-10,10167.37,10540.0,9626.64,9921.86,1171759.356,1581897599999,11857775580.72554,2421080,577276.068,5843844394.16569,0
2020-02-17,9921.87,10286.0,9293.07,9943.12,936567.255,1582502399999,9151877178.63336,2171327,457970.255,4476733961.09529,0
2020-02-24,9943.12,10000.0,8409.0,8537.84,1268174.767,1583107199999,11395800075.95179,2813697,611561.423,5492818352.48125,0
2020-03-02,8537.84,9204.0,7997.7,8038.46,1065944.442,1583711999999,9378258735.51471,2096682,519507.038,4573591545.76610,0
2020-03-09,8038.99,8182.31,3621.81,5357.32,3204795.803,1584316799999,19723076870.75727,7148267,1586736.645,9755787544.97805,0
2020-03-16,5354.81,6911.0,4413.62,5810.17,3303441.243,1584921599999,18755836036.16593,7854650,1738336.872,9876806940.43745,0
2020-03-23,5810.3,6960.71,5670.0,5876.27,2461138.433,1585526399999,15813977439.53752,6608289,1269606.290,8156918745.94197,0
2020-03-30,5876.27,7290.0,5850.0,6768.9,2542714.864,1586131199999,16799444395.07437,7095548,1329176.395,8781865599.01499,0
2020-04-06,6768.9,7457.0,6741.0,6900.52,2493042.328,1586735999999,17737247768.92535,7236227,1269051.668,9029711141.51054,0
2020-04-13,6900.19,7290.0,6465.33,7118.03,2263527.378,1587340799999,15664252598.20838,6977764,1165091.251,8064726091.43182,0
2020-04-20,7118.04,7802.38,6735.95,7694.17,2303688.83,1587945599999,16683264490.56768,6655909,1183074.690,8567959967.29981,0
2020-04-27,7693.63,9479.77,7623.98,8900.0,3488311.037,1588550399999,30009015475.17197,9211422,1734726.905,14908226781.98152,0
2020-05-04,8899.99,10080.0,7940.0,8719.53,3809614.655,1589155199999,35097428321.89688,10476225,1867270.924,17203078368.05691,0
2020-05-11,8723.23,9950.0,8151.12,9678.57,3249863.08,1589759999999,29884058732.49784,9253428,1656351.444,15232962723.86894,0
2020-05-18,9677.31,9958.67,8674.0,8711.37,2353150.109,1590364799999,22076033522.29989,6562508,1185015.643,11120995675.53155,0
2020-05-25,8711.37,9753.0,8623.38,9446.43,1892020.349,1590969599999,17418894039.73936,5009569,971729.430,8944901227.75874,0
2020-06-01,9446.49,10497.25,9264.15,9743.92,1781429.763,1591574399999,17279387849.66806,5080899,899878.940,8732027989.00245,0
2020-06-08,9743.92,10015.99,9055.07,9339.61,1433222.938,1592179199999,13737501967.45577,4019761,703219.647,6740614813.22389,0
2020-06-15,9339.7,9595.0,8888.43,9293.51,1509977.518,1592783999999,14104826853.24407,4162171,774315.036,7235475983.16459,0
2020-06-22,9293.39,9795.0,8816.4,9114.0,1639283.625,1593388799999,15242087118.98425,4340006,818673.235,7610640701.62393,0
2020-06-29,9114.01,9293.0,8900.0,9071.86,1049228.403,1593993599999,9572006295.19694,3088343,509155.230,4646626012.11711,0
2020-07-06,9071.87,9470.0,9058.1,9300.69,1029744.937,1594598399999,9544961069.85231,3035663,521759.894,4837647525.60368,0
2020-07-13,9300.7,9345.0,9044.02,9210.51,737747.854,1595203199999,6779204573.19372,2192407,351003.012,3225968412.00837,0
2020-07-20,9210.68,10300.0,9131.01,9939.69,1074581.53,1595807999999,10282042941.73833,3607030,535592.981,5126802324.29541,0
2020-07-27,9939.68,12154.25,9928.61,11079.72,3017281.552,1596412799999,33414097727.93170,8590415,1487886.141,16471790982.40918,0
2020-08-03,11080.7,11920.0,10923.0,11685.99,1492775.024,1597017599999,17218298399.10798,4747043,701876.781,8096889459.20694,0
2020-08-10,11685.99,12100.0,11127.0,11921.23,1636310.535,1597622399999,19112713959.07478,5647537,774908.372,9052650398.61655,0
2020-08-17,11921.32,12499.42,11385.06,11654.0,1484444.409,1598227199999,17644257563.70934,5429774,696129.673,8277337973.85019,0
2020-08-24,11654.0,11831.96,11130.0,11714.14,1126558.79,1598831999999,12916782027.51915,4103819,538457.176,6174909108.63205,0
2020-08-31,11714.13,12061.07,9808.58,10258.13,2129256.684,1599436799999,22992445851.83469,6783759,998074.561,10782602941.70932,0
2020-09-07,10258.13,10580.0,9842.01,10327.72,1307550.016,1600041599999,13363850179.89196,5007082,622437.365,6364039276.43624,0
2020-09-14,10327.72,11177.0,10241.57,10914.28,1305000.991,1600646399999,14132776937.95913,4640925,690701.367,7479500679.75514,0
2020-09-21,10915.52,10980.69,10132.21,10768.0,1361333.926,1601251199999,14371074768.36785,4966883,708107.707,7475838664.04909,0
2020-09-28,10768.0,11024.0,10371.03,10660.16,1112422.487,1601855999999,11872904319.00236,4225812,579248.577,6184787369.98117,0
2020-10-05,10660.16,11494.0,10510.66,11369.59,1130181.676,1602460799999,12357671167.87638,4510814,574048.644,6272985101.00346,0
2020-10-12,11369.59,11732.0,11157.0,11501.1,1262233.929,1603065599999,14393663587.37245,4567233,624677.644,7125700111.75898,0
2020-10-19,11501.5,13369.0,11404.01,13023.81,2097989.994,1603670399999,26318797816.32402,7520944,1050030.379,13154166249.70573,0
2020-10-26,13024.21,14140.0,12729.0,13752.86,2466497.961,1604275199999,33102936297.81509,8692369,1244889.807,16711970395.40707,0
2020-11-02,13752.87,15984.2,13195.0,15473.2,3153224.529,1604879999999,46184082097.05069,11661669,1541630.330,22550905482.56564,0
2020-11-09,15473.2,16479.99,14822.0,15952.27,2303969.205,1605484799999,36300248991.03902,10027102,1125191.916,17737184672.25798,0
2020-11-16,15951.93,18986.0,15862.0,18435.2,3130110.809,1606089599999,55792025584.55435,12635858,1524025.784,27130673498.78568,0
2020-11-23,18434.17,19554.19,16181.0,18181.09,3042090.201,1606694399999,54602107668.74007,12856936,1456451.818,26145000041.80938,0
2020-11-30,18180.43,19956.0,18050.0,19375.02,2253295.157,1607299199999,43023946673.65651,10792933,1114124.126,21277437592.52040,0
2020-12-07,19375.0,19446.36,17555.0,19175.07,1791788.874,1607903999999,33151546499.11541,9020406,898125.892,16617898542.13859,0
2020-12-14,19175.06,24376.0,19004.72,23472.96,2678860.144,1608508799999,58905901138.34930,14549063,1339599.313,29436739904.72439,0
2020-12-21,23472.96,28459.84,21920.0,26305.64,2627143.232,1609113599999,64257086735.30893,15903601,1302269.427,31861324569.79054,0
2020-12-28,26301.76,34832.25,25913.01,33054.53,2460453.874,1609718399999,73439600838.83606,16646881,1204354.227,35975489992.87297,0
2021-01-04,33053.93,42125.51,27800.0,38221.67,3119739.273,1610323199999,113524207154.21488,24264574,1528712.842,55669061841.60638,0
2021-01-11,38200.01,40189.39,30448.0,35869.83,3133070.537,1610927999999,111257885133.83894,29135432,1546141.849,54927929778.49061,0
2021-01-18,35875.72,37961.0,28880.0,32275.63,2313482.811,1611532799999,77473598543.69918,21621962,1143499.336,38307697413.66749,0
2021-01-25,32274.88,38641.1,29240.0,33126.21,2598835.991,1612137599999,86282511136.61440,23358569,1294253.367,42984134843.16061,0
2021-02-01,33125.11,40992.4,32322.47,38849.25,1831337.339,1612742399999,68013598760.19646,18014344,912959.437,33885859785.00832,0
2021-02-08,38849.24,49875.16,38037.0,48655.21,2188250.932,1613347199999,100921491806.21906,22631735,1082145.169,49898342240.05314,0
2021-02-15,48655.21,58472.14,45349.21,57487.43,1785078.516,1613951999999,92830488411.08386,19753725,879419.043,45756834946.46340,0
2021-02-22,57475.5,57591.87,43002.05,45163.36,2979807.695,1614556799999,145374286007.45991,32308675,1462213.054,71318306744.97647,0
2021-03-01,45162.64,52681.51,44972.49,50995.27,2144594.339,1615161599999,105042359494.77888,23868122,1064864.559,52173181690.17482,0
2021-03-08,50991.35,61950.0,49310.0,59037.12,2247594.591,1615766399999,125963148938.01643,26144028,1108453.358,62124716792.64691,0
2021-03-15,59037.11,60740.0,53335.0,57415.18,2133275.094,1616371199999,122076964976.48232,24922919,1043504.408,59731463937.75227,0
2021-03-22,57415.19,58500.0,50452.08,55805.08,2087279.561,1616975999999,113521120944.67242,23001087,1021163.940,55539381798.17119,0
2021-03-29,55804.16,60397.85,54931.15,58234.61,1583892.047,1617580799999,92534569233.13133,17331007,775187.865,45291772226.45762,0
2021-04-05,58234.61,61800.0,55536.07,60090.2,1297659.8,1618185599999,75804465024.46495,14681853,632408.818,36953371720.92390,0
2021-04-12,60093.26,64986.11,50050.0,56140.05,1949480.599,1618790399999,117624119455.58145,21540498,945970.927,57092126427.11336,0
2021-04-19,56140.05,57532.7,46930.43,49063.94,2480262.616,1619395199999,129871146073.53754,27310566,1228960.454,64368486219.81541,0
2021-04-26,49063.94,58488.17,48763.0,56630.33,1842400.922,1619999999999,101109464715.91339,19443575,919652.326,50460744483.09069,0
2021-05-03,56630.34,59590.96,52880.38,58292.53,2021025.882,1620604799999,115041176950.12052,21253481,986925.905,56194434071.77622,0
2021-05-10,58292.53,59654.0,43866.0,46429.28,3153899.206,1621209599999,161527286349.34776,33247720,1545182.807,79124560508.71221,0
2021-05-17,46429.28,46655.0,28688.0,34651.6,6064178.467,1621814399999,236852099212.25501,67757466,3031711.664,118391251489.61125,0
2021-05-24,34656.53,40900.0,33356.0,35651.81,4505211.854,1622419199999,166964932453.70725,44134849,2250956.988,83424142770.49880,0
2021-05-31,35651.8,39470.0,34150.0,35801.71,3950308.85,1623023999999,145417216556.66832,35044836,1975643.772,72736394251.98898,0
2021-06-07,35801.71,39374.18,30969.0,38993.65,5304319.373,1623628799999,188031569669.77300,46314199,2693662.128,95507789992.16591,0
2021-06-14,38993.66,41413.0,33312.0,35588.64,4876593.304,1624233599999,184055996429.22993,43384449,2422003.320,91419293994.77262,0
2021-06-21,35588.63,35746.28,28780.01,34687.71,7746338.623,1624838399999,252711675838.83620,63195084,3906620.922,127469914821.82251,0
2021-06-28,34687.71,36623.0,32672.04,35280.16,4617547.366,1625443199999,159152912063.67498,36943946,2324378.402,80120126809.06981,0
2021-07-05,35280.17,35281.55,32066.0,34253.81,3727312.197,1626047999999,125757296813.56964,30298691,1866868.719,62991991543.40762,0
2021-07-12,34253.88,34662.73,31018.59,31767.0,3380985.11,1626652799999,109096375963.36640,26057633,1689311.297,54510988706.99966,0
2021-07-19,31765.23,35400.0,29242.24,35370.66,3458141.031,1627257599999,110339062273.41686,26473482,1757294.567,56096894488.99124,0
2021-07-26,35370.67,48168.6,35185.49,39846.78,4468076.372,1627862399999,176191098510.14805,40359117,2234348.709,88108072860.56570,0
2021-08-02,39846.78,45350.0,37291.0,43787.71,3985788.573,1628467199999,162666029068.60548,37767332,1992325.496,81353987867.80923,0
2021-08-09,43787.71,48300.0,42785.0,47006.02,3128981.054,1629071999999,143272947957.30321,31749757,1560400.892,71463884803.56299,0
2021-08-16,47006.02,49833.0,43938.38,49273.28,2765858.08,1629676799999,129555201876.57176,27318934,1375889.276,64473508450.56122,0
2021-08-23,49273.28,50600.0,46280.0,48795.41,2560264.54,1630281599999,123882293557.49168,23305289,1264982.842,61219224863.06223,0
2021-08-30,48795.42,51950.0,46550.99,51799.57,2423617.744,1630886399999,118815812724.06575,22822570,1206856.748,59187464702.79932,0
2021-09-06,51799.56,52950.0,42088.0,46046.73,2567904.998,1631491199999,121853025351.56121,25159350,1261605.824,59883890218.96679,0
2021-09-13,46048.02,48850.0,43323.93,47256.91,1877864.572,1632095999999,87916906696.65205,18867165,936029.166,43837043428.38897,0
2021-09-20,47256.92,47345.0,39503.58,43150.0,3255184.139,1632700799999,139658833302.62446,29355828,1628070.698,69849675210.08304,0
2021-09-27,43150.01,49304.12,40708.73,48187.3,2172018.51,1633305599999,96267829065.91564,21512464,1106121.815,49057672342.65158,0
2021-10-04,48187.99,56789.0,46885.29,54700.0,2031953.189,1633910399999,107049978091.64124,22828823,1023401.190,53898815435.48576,0
2021-10-11,54700.0,63997.61,53750.0,61571.45,2193200.82,1634515199999,127919381837.39778,24748615,1088772.705,63518063719.61271,0
2021-10-18,61571.45,67150.0,59504.46,60902.82,2334600.351,1635119999999,146622345073.16250,25770611,1137662.899,71470608998.00137,0
2021-10-25,60902.82,63795.98,57550.0,61348.61,1706890.356,1635724799999,104229732256.47530,18479432,834104.853,50951629696.31739,0
2021-11-01,61347.14,64349.55,59400.0,63316.4,1314984.648,1636329599999,81367469712.91268,15556702,641378.415,39699413365.29518,0
2021-11-08,63316.4,69198.7,62313.0,65568.39,1568358.347,1636934399999,102816699876.83617,19737106,765287.466,50182960586.39848,0
2021-11-15,65568.38,66395.05,55604.0,58661.39,1947403.587,1637539199999,116529628576.98232,22397831,940782.930,56293863744.12963,0
2021-11-22,58648.87,59624.56,53245.0,57315.73,1727942.267,1638143999999,97331400742.19441,20521411,842239.067,47459106630.09125,0
2021-11-29,57315.72,59224.99,40888.89,49376.6,2336021.36,1638748799999,125234583373.25758,24924743,1128413.237,60527175569.38302,0
2021-12-06,49373.83,51929.0,46724.35,50057.01,1791066.323,1639353599999,88070277576.89758,20354605,897938.076,44164339814.72175,0
2021-12-13,50057.02,50180.0,45373.11,46668.63,1935042.118,1639958399999,91870739703.02245,23732760,963218.246,45745284946.67763,0
2021-12-20,46668.65,51805.0,45530.67,50765.73,1550833.565,1640563199999,76131410265.60416,18166164,772386.929,37918086125.32400,0
2021-12-27,50765.73,52134.0,45650.0,47280.0,1708449.949,1641167999999,82060980551.30906,17043944,842401.343,40459618621.35426,0
2022-01-03,47280.01,47575.22,40456.56,41851.22,2302005.988,1641772799999,100770734466.45624,22225915,1132820.391,49577902877.46330,0
2022-01-10,41851.22,44396.68,39610.0,43060.66,1982649.99,1642377599999,84282365091.27615,19837197,990483.974,42120603759.57742,0
2022-01-17,43060.66,43495.0,33950.0,36230.01,3069957.673,1642982399999,119224691582.08106,28598665,1516955.920,58912261967.00743,0
2022-01-24,36230.0,38886.58,32853.83,37870.01,3010196.557,1643587199999,109700551658.12023,30047655,1531917.048,55846805589.67495,0
2022-01-31,37870.0,42656.8,36204.3,42361.35,2305635.465,1644191999999,89354395531.47007,22843117,1182592.392,45857633123.90522,0
2022-02-07,42361.34,45847.5,41540.0,42041.13,2613244.862,1644796799999,113634701579.03463,26831611,1319202.223,57382319783.80451,0
2022-02-14,42041.12,44777.0,37905.0,38368.1,2163520.526,1645401599999,89887452095.09970,20916377,1072335.403,44553057289.99351,0
2022-02-21,38367.9,40441.1,34303.7,37672.0,3530988.288,1646006399999,133245431184.09340,32436362,1792171.557,67640233815.98189,0
2022-02-28,37672.1,45350.0,37414.4,38401.1,2816635.887,1646611199999,116980961073.91675,28831756,1409475.218,58539422072.05115,0
2022-03-07,38401.1,42647.5,37134.0,37743.7,2770619.291,1647215999999,108965888122.55070,27450457,1380170.559,54304638976.56512,0
2022-03-14,37743.0,42446.6,37522.1,41261.0,2321024.582,1647820799999,93461959250.04967,21784799,1170286.175,47122854763.45609,0
2022-03-21,41261.0,47047.0,40430.0,46820.8,2055378.868,1648425599999,88796271642.39468,18924915,1045234.048,45190619509.60300,0
2022-03-28,46820.9,48200.0,44206.2,46392.4,1911191.042,1649030399999,89155279309.39839,17712593,940040.610,43868138837.00921,0
2022-04-04,46392.3,47188.0,41838.0,42140.4,1755971.488,1649635199999,77692574110.30250,17086182,860875.671,38091212717.56343,0
2022-04-11,42140.3,42399.9,39136.7,39649.1,1869008.525,1650239999999,75551865055.04614,18266812,925179.844,37405655140.42667,0
2022-04-18,39649.1,42966.0,38465.7,39433.4,1847726.305,1650844799999,74966002072.95888,19818273,920138.386,37349786677.71021,0
2022-04-25,39433.4,40800.0,37350.0,38440.5,2427675.083,1651449599999,94678036175.09290,24205228,1209050.477,47173358398.65915,0
2022-05-02,38440.2,40071.7,33665.0,34032.0,2616656.062,1652054399999,96963353223.72118,26152012,1286168.778,47697639107.78774,0
2022-05-09,34032.1,34243.3,26631.0,31324.4,5168460.373,1652659199999,157217272726.74397,49762011,2599137.432,79077614818.58422,0
2022-05-16,31324.3,31327.4,28629.6,30284.0,2766784.566,1653263999999,82337306369.13387,26930033,1382372.678,41146849619.44502,0
2022-05-23,30284.0,30658.0,27952.1,29452.8,2788864.87,1653868799999,81807929427.17360,25002299,1387828.115,40722408642.57615,0
2022-05-30,29452.6,32427.5,29220.0,29909.9,2564334.626,1654473599999,78269195310.83787,23676365,1289350.862,39358107486.53752,0
2022-06-06,29910.0,31780.0,26538.7,26564.7,3289367.275,1655078399999,97605257163.04569,29602367,1636904.361,48616869827.67748,0
2022-06-13,26564.7,26877.0,17593.2,20564.2,8396087.064,1655683199999,178916485598.28810,66516925,4236124.187,90262306499.02173,0
2022-06-20,20564.3,21888.0,19630.0,21029.1,4756283.26,1656287999999,98805332952.97096,39904999,2414318.510,50166240289.28531,0
2022-06-27,21029.1,21560.0,18563.0,19305.9,4338897.741,1656892799999,86150118871.00360,31094836,2169681.897,43082966278.03829,0
2022-07-04,19306.0,22579.9,19046.3,20853.8,4579160.528,1657497599999,94757377978.33627,35312911,2333290.259,48285632595.00658,0
2022-07-11,20853.8,21674.1,18901.0,20794.4,4595242.695,1658102399999,93332450263.56497,37223060,2331447.189,47364794009.97833,0
2022-07-18,20794.4,24277.0,20764.4,22570.6,5379842.657,1658707199999,122472609002.43732,44573044,2717027.441,61872352345.83072,0
2022-07-25,22570.6,24700.0,20689.6,23290.1,4280513.414,1659311999999,97412641257.55965,35587248,2162156.260,49216878880.07715,0
2022-08-01,23290.1,23650.0,22370.0,23167.8,3334300.374,1659916799999,76890666645.35574,27425171,1668797.916,38493820277.08276,0
2022-08-08,23167.9,25065.0,22608.0,24294.1,3930706.635,1660521599999,94358384234.68678,30776979,1964223.590,47169701078.81401,0
2022-08-15,24294.1,25200.0,20742.9,21505.6,4010009.915,1661126399999,91480045725.13678,28939491,1976447.698,45083233227.67016,0
2022-08-22,21505.6,21925.6,19508.0,19547.5,3869473.632,1661731199999,81352434065.09266,28472955,1931931.000,40640288800.44476,0
2022-08-29,19547.5,20574.0,19524.4,19992.7,4120112.711,1662335999999,82441574929.95612,26657665,2074976.510,41529569265.13714,0
2022-09-05,19992.7,21883.4,18500.0,21820.3,4430120.521,1662940799999,89113278643.53303,26542926,2241083.603,45125275402.15188,0
2022-09-12,21820.3,22850.0,19300.0,19404.5,4744240.359,1663545599999,98026896242.32548,30188226,2362938.578,48865080355.70362,0
2022-09-19,19404.5,20154.1,18084.3,18799.7,5435481.218,1664150399999,103371792119.96921,32658543,2720008.135,51746097585.98341,0
2022-09-26,18799.7,20375.0,18460.0,19049.4,5992165.066,1664755199999,115967591552.62778,34643529,3006943.661,58213473005.51839,0
2022-10-03,19049.3,20500.0,18950.8,19430.0,4113950.007,1665359999999,81525941012.41665,24915101,2068694.098,41001112058.53105,0
2022-10-10,19430.0,19947.9,17917.8,19251.9,4046559.104,1665964799999,77475604003.57483,23040369,2007515.326,38446945655.09763,0
2022-10-17,19251.8,19706.4,18600.0,19560.7,3193205.908,1666569599999,61474182612.00253,17653094,1594660.854,30707936622.40330,0
2022-10-24,19560.6,21088.0,19146.0,20615.6,4083903.839,1667174399999,82891855054.81092,23012882,2042350.515,41457400740.62645,0
2022-10-31,20615.5,21473.7,20026.0,20900.0,3222777.508,1667779199999,66592102033.02069,17980870,1609901.605,33271328711.60491,0
2022-11-07,20900.0,21062.6,15462.6,16321.2,7773127.798,1668383999999,138975033334.02260,47176806,3825219.318,68372362807.76022,0
2022-11-14,16321.3,17188.0,15805.5,16272.6,3418007.843,1668988799999,56857239175.93632,21622863,1713436.257,28509178801.68567,0
2022-11-21,16272.7,16800.0,15443.2,16422.6,3016624.457,1669593599999,49079399367.39616,17748613,1518058.180,24704142782.68071,0
2022-11-28,16422.5,17348.5,15984.1,17099.5,2732312.307,1670198399999,45765157070.11056,14852378,1389709.239,23282159360.93672,0
2022-12-05,17099.5,17430.0,16655.0,17077.3,2184358.764,1670803199999,37264495987.02326,12453664,1096341.457,18706049786.20239,0
2022-12-12,17077.3,18400.0,16521.1,16730.3,3054017.016,1671407999999,52963138991.34593,16358016,1535002.217,26629212817.34631,0
2022-12-19,16730.4,17049.6,16210.0,16824.4,1846302.999,1672012799999,30941455802.14625,9882190,923981.036,15487153585.31217,0
2022-12-26,16824.5,16968.0,16320.0,16610.3,1499794.263,1672617599999,24946390738.51684,7311139,743801.097,12373111860.86290,0
2023-01-02,16610.4,17181.1,16541.2,17124.7,1497012.618,1673222399999,25164282452.84484,7098809,757364.853,12733203886.41890,0
2023-01-09,17124.6,21544.0,17098.2,20882.7,4370171.12,1673827199999,83420602325.61956,21348206,2229604.565,42546254613.71279,0
2023-01-16,20882.7,23390.0,20386.0,22704.6,4372914.039,1674431999999,94784366597.84088,25663494,2202293.035,47740919248.59995,0
2023-01-23,22704.7,23962.7,22310.5,23740.3,3410315.53,1675036799999,78511396249.47764,21180099,1702753.576,39212483437.57929,0
2023-01-30,23740.2,24281.4,22484.2,22929.2,3188049.287,1675641599999,74388254007.91692,21514994,1566271.563,36556668865.67835,0
2023-02-06,22929.3,23450.0,21405.0,21771.1,2886217.725,1676246399999,64772347896.49868,17961961,1427408.777,32039002327.47657,0
2023-02-13,21771.0,25290.0,21338.0,24265.9,4622306.164,1676851199999,109024113843.87390,29162102,2331697.364,54988988794.42962,0
2023-02-20,24265.9,25347.6,22700.0,23545.3,4271213.808,1677455999999,102506507920.86194,29832782,2096813.820,50341900735.44558,0
2023-02-27,23545.2,24022.7,21883.2,22419.4,3136270.809,1678060799999,72451738315.45675,21792236,1544918.483,35703922202.30829,0
2023-03-06,22419.3,22594.5,19521.6,21986.2,5220379.048,1678665599999,109437035667.70039,30707631,2594610.522,54387690146.99671,0
2023-03-13,21986.2,28397.0,21804.0,27955.7,7785806.644,1679270399999,196684850694.14258,59118309,3939170.833,99492787250.44052,0
2023-03-20,27955.8,28881.0,26590.0,27954.3,4942784.889,1679875199999,137726514327.30254,41153821,2460601.987,68583464533.03937,0
2023-03-27,27954.3,29184.8,26480.0,28161.2,3839037.847,1680479999999,107167962591.44434,31818955,1909846.546,53328067772.75921,0
2023-04-03,28161.3,28800.0,27166.0,28309.4,2757907.413,1681084799999,77403353146.83835,22440410,1369238.784,38439612325.43202,0
2023-04-10,28309.4,31059.0,28153.6,30286.6,3214743.056,1681689599999,96461464401.55686,25895361,1621604.323,48648907685.41585,0
2023-04-17,30286.6,30480.0,27100.0,27576.0,3637217.423,1682294399999,104453021368.13217,30143715,1776935.079,51026859102.38128,0
2023-04-24,27575.9,30048.2,26919.3,29223.0,4471194.435,1682899199999,128325051344.24468,38916748,2246514.854,64486873884.51320,0
2023-05-01,29223.0,29840.0,27650.0,28419.4,3603937.292,1683503999999,103570037225.81346,35375598,1790933.106,51480683482.15111,0
2023-05-08,28419.5,28624.6,25751.0,26901.9,3393098.366,1684108799999,92564238769.32156,34746287,1672574.784,45634593720.20430,0
2023-05-15,26901.9,27650.0,26335.3,26732.8,2558862.959,1684713599999,69180990798.09564,24469139,1268910.269,34315635205.08844,0
2023-05-22,26732.8,28252.8,25850.0,28055.7,2555206.915,1685318399999,68503503627.82611,21186594,1289642.679,34590136539.39336,0
2023-05-29,28055.8,28442.0,26477.6,27102.4,2413685.061,1685923199999,65891502626.60290,20544332,1187241.170,32413231982.44062,0
2023-06-05,27102.4,27394.4,25300.0,25909.9,3597099.903,1686527999999,94404058656.99440,30954123,1773092.638,46545069801.36390,0
2023-06-12,25910.0,26900.0,24777.0,26329.7,2752951.035,1687132799999,71154479589.53635,26396928,1377751.530,35624567399.20992,0
2023-06-19,26329.6,31500.0,26241.2,30458.0,4123381.737,1687737599999,120664222468.17736,38553489,2101307.847,61468053199.96599,0
2023-06-26,30458.0,31300.0,29500.0,30612.7,2796619.723,1688342399999,85105914815.31406,26251450,1383368.270,42105729044.76480,0
2023-07-03,30612.7,31568.0,29680.0,30147.8,2326121.703,1688947199999,71117770133.40123,19920603,1148348.855,35119037005.01754,0
2023-07-10,30147.8,31850.0,29876.6,30216.8,2673222.711,1689551999999,81958434630.39258,22854910,1326698.359,40685216833.07574,0
2023-07-17,30216.9,30420.0,29400.0,30070.8,1979427.338,1690156799999,59287004468.06460,17488264,974698.247,29198351999.49759,0
2023-07-24,30070.9,30091.7,28830.0,29271.1,1650826.99,1690761599999,48374955689.09607,14101985,819537.379,24014858557.13392,0
2023-07-31,29271.2,30059.9,28550.0,29075.9,1831402.536,1691366399999,53519132831.30669,15316062,903075.989,26395690246.71537,0
2023-08-07,29075.9,30250.0,28682.3,29293.3,1673050.527,1691971199999,49313646940.12691,13564949,840187.243,24769398241.77078,0
2023-08-14,29293.3,29686.7,24581.0,26175.9,2492540.998,1692575999999,68722853733.25050,20039443,1195390.551,32961117230.40137,0
2023-08-21,26175.9,26806.0,25280.0,26087.7,1670602.96,1693180799999,43585234313.10445,14768227,830738.875,21677740401.87027,0
2023-08-28,26087.6,28168.0,25312.0,25962.1,2340290.81,1693785599999,62322149189.72946,20388521,1165593.371,31044898848.04778,0
